angle_error_deg
71.61895751953125
16.707298278808594
70.1925048828125
16.484718322753906
18.215499877929688
97.89939880371094
150.81451416015625
17.955718994140625
118.65585327148438
69.087646484375
14.928062438964844
55.01020050048828
25.33831024169922
156.38650512695312
69.77465057373047
93.55194091796875
167.07138061523438
48.80835723876953
164.26181030273438
89.18496704101562
123.796630859375
13.913238525390625
50.89067077636719
158.8184814453125
16.855384826660156
36.96532440185547
12.141395568847656
80.58251190185547
168.88417053222656
61.64392852783203
40.961097717285156
12.739166259765625
175.46669006347656
139.23580932617188
61.976768493652344
69.23696899414062
11.977012634277344
116.0781021118164
147.8405303955078
157.08102416992188
96.81641387939453
85.21444702148438
163.19363403320312
153.67523193359375
22.801483154296875
34.92007827758789
162.80064392089844
163.14425659179688
