angle_error_deg
116.9188232421875
29.034996032714844
115.45887756347656
29.123825073242188
27.573463439941406
55.31019592285156
165.12335205078125
28.159950256347656
73.68058776855469
113.04130554199219
31.28662109375
99.5896224975586
70.60803985595703
160.56048583984375
28.538589477539062
138.57473754882812
150.93087768554688
2.5093765258789062
118.79647827148438
135.21646118164062
166.02084350585938
30.45539093017578
93.5331802368164
157.791259765625
25.959068298339844
9.016273498535156
33.17218780517578
35.267295837402344
146.63059997558594
106.33734893798828
5.279136657714844
31.818397521972656
106.55545806884766
139.23580932617188
41.02196502685547
50.78409194946289
36.049224853515625
69.66692352294922
168.7632293701172
159.1957550048828
53.27178192138672
129.7685546875
149.79629516601562
163.33447265625
22.80400848388672
78.87034606933594
116.35646057128906
120.40031433105469
